Id,Population
I5379,England_BellBeaker_mediumEEF
I5382,England_BellBeaker
I5385,Scotland_BellBeaker
I5387,England_N
I5396,Pakistan_Katelai_IA
I5397,Pakistan_Katelai_IA
I5398,Pakistan_Katelai_IA
I5400,Pakistan_Loebanr_IA
I5401,Serbia_IronGates_Mesolithic
I5402,Serbia_IronGates_Mesolithic
I5405,Serbia_IronGates_N
I5407,Serbia_IronGates_Mesolithic
I5408,Romania_IronGates_Mesolithic
I5409_published,Serbia_IronGates_Mesolithic_o_published
I5411,Romania_IronGates_Mesolithic
I5427,Greece_N
I5428,Portugal_C
I5429,Portugal_C
I5441,England_C_EBA
I5469,Scotland_C_EBA_lc
I5470_published,Scotland_C_EBA_published_lc
I5471_published,Scotland_C_EBA_mediumhighEEF_published
I5473_published,Scotland_C_EBA_published_lc
I5604,Uzbekistan_Bustan_BA
I5605,Uzbekistan_Bustan_BA
I5608,Uzbekistan_Dzharkutan_BA_2
I5655_published,Germany_BellBeaker_published
I5656,Germany_BellBeaker_lc
I5657_published,Germany_BellBeaker_1d.rel.I5658_published
I5658,Germany_BellBeaker
I5659,Germany_BellBeaker
I5660_published,Germany_BellBeaker_1d.rel.I6624_published
I5661_published,Germany_BellBeaker_published
I5663_published,Germany_BellBeaker_published
I5665,Spain_C_oSteppe
I5666,Czech_BellBeaker
I5957_published,Ukraine_N_published
I6047,Russia_LBA_Priobrazhenka
I6133_published,Ukraine_N_published
I6218,Turkmenistan_Gonur_BA_1_lc
I6221,Mongolia_Chalcolithic_Afanasievo_1
I6222,Mongolia_Chalcolithic_Afanasievo_1_contam
I6224,Mongolia_EIA_Sagly_4
I6225,Mongolia_EIA_Sagly_4
I6226,Mongolia_EIA_Sagly_4
I6228,Mongolia_EIA_Xiongnu_7
I6230,Mongolia_EIA_Sagly_4
I6231,Mongolia_EIA_Sagly_4
I6232,Mongolia_EIA_Sagly_4
I6233,Mongolia_EIA_Sagly_4
I6262,Mongolia_LBA_CenterWest_4
I6263,Mongolia_EIA_Pazyryk_6
I6264,Mongolia_LBA_CenterWest_4
I6466,Portugal_C_lc
I6467,Portugal_C_lc
I6468,Czech_BellBeaker
I6470,Spain_EBA
I6471_published,Spain_C_oSteppe_published
I6475,Spain_C
I6476,Czech_BellBeaker
I6480,Czech_BellBeaker
I6481,Germany_BellBeaker_lc
I6482,Germany_BellBeaker
I6531,Poland_ChopiceVeseleCulture
I6534,Poland_BellBeaker
I6535,Poland_BellBeaker_son.I6581_brother.I6582_lc
I6537,Poland_ChopiceVeseleCulture
I6538,Poland_BellBeaker
I6539,Spain_C_oSteppe
I6542_published,Spain_C_published
I6543,Spain_C
I6579,Poland_EBA
I6580,Poland_BellBeaker
I6581,Poland_BellBeaker_father.I6582_father.I6535
I6582,Poland_BellBeaker
I6583,Poland_BellBeaker
I6584,Spain_C
I6585,Spain_C_lc
I6587,Spain_C
I6588,Spain_C_oSteppe
I6589_published,Spain_C_published_lc
I6590,Germany_BellBeaker
I6591,Germany_BellBeaker
I6596_published,Spain_C_published
I6601,Portugal_C
I6604,Spain_C
I6605,Spain_C_lc
I6608_published,Spain_C_published
I6610,Spain_C_lc
I6612,Spain_C
I6613,Spain_C_lc
I6617,Spain_C
I6618,Spain_EBA
I6623,Spain_C_oSteppe
I6624,Germany_BellBeaker
I6628,Spain_C
I6629,Spain_C
I6630,Spain_C
I3082,England_MBA
I3209,Spain_HG
I4132,Germany_BellBeaker_father.or.son.I4132
I4229,Portugal_LN_C
I4245,Spain_C
I6472,Spain_C_oSteppe
I0698_published,Bulgaria_N_published
JK2134,Egypt_ThirdIntermediatePeriod
JK2888,Egypt_Ptolemaic_contam
JK2911,Egypt_ThirdIntermediatePeriod
I4349,Iran_HajjiFiruz_C
Canes.SG,Spain_HG.SG
Chan.SG,Spain_HG.SG
GB.SG,Romania_C_oHG.SG
M95.SG,Romania_IronGates_Mesolithic.SG
M96.SG,Romania_IronGates_Mesolithic.SG
OC.SG,Romania_IronGates_Mesolithic.SG
I4450_all,Vanuatu_150BP_all
I4096_all,Vanuatu_1300BP_all
I2373,Hungary_EN_Koros_contam
I6744,England_Mesolithic_o1
I6745,England_Mesolithic
I1126_published,USA_AK_PaleoAleut_published
I1311,Spain_EBA_lc
I1378,Ukraine_N_son.I1732
I3453,Kazakhstan_LBA_Tasbas_lc
I3484,Spain_EBA
I6117,Turkmenistan_Gonur_BA_1_1d.rel.I1781_lc
I6118,Turkmenistan_Gonur_BA_1_lc
I6119,Turkmenistan_Gonur_BA_1
I6120,Turkmenistan_Gonur_BA_1_lc
I6122,Turkmenistan_Gonur_BA_1_lc
I6124,Turkmenistan_BA_Gonur_3
I6125,Turkmenistan_Gonur_BA_1_lc
I6126,Turkmenistan_Gonur_BA_1_lc
I6127,Turkmenistan_Gonur_BA_1_lc
I6195,Pakistan_Udegram_IA
I6217,Turkmenistan_Gonur_BA_1
I6310,Turkmenistan_Gonur_BA_1_lc
I6312,Turkmenistan_Gonur_BA_1_lc
I6318,Turkmenistan_Gonur_BA_1_lc
I6463,Jordan_LBA_contam_lc
I6490,Spain_Roman_oLocal
I6492,Spain_Roman_lc
I6548,Pakistan_Barikot_IA
I6565,Jordan_LBA
I6746,England_N
I6747,England_N
I6750,England_N
I6751,England_N
I6753,England_N
I6754,Wales_Mesolithic
I6755,England_N_contam
I6757,England_N
I6759,England_N
I6760,England_N
I6761,England_N
I6762,England_N
I6764,Scotland_N
I6766,Scotland_N
I6774,England_BellBeaker_lowEEF
I6775,England_BellBeaker
I6777,England_C_EBA
I6778,England_BellBeaker
I1368,Vanuatu_2900BP
I1369,Vanuatu_2900BP
I1370,Vanuatu_2900BP
I2597,England_C_EBA
I2604,England_C_EBA
I2606,England_N
I2967_published,Malawi_LSA_Hora_8500BP_published
I4106,Vanuatu_150BP
I6461,Jordan_LBA_sibling.I3707
I6462,Jordan_LBA
I6464,Jordan_LBA
I6545,Pakistan_Barikot_IA
I6546,Pakistan_Barikot_IA
I6547,Pakistan_Barikot_IA_o
I6549,Pakistan_H_Butkara
I6550,Pakistan_H_Butkara
I6551,Pakistan_H_Butkara
I6552,Pakistan_H_Butkara_mother.I6549
I6553,Pakistan_Loebanr_IA
I6554,Pakistan_Loebanr_IA_son.I6292.son.I10000
I6555,Pakistan_Loebanr_IA_1d.rel.I12136
I6556,Pakistan_Loebanr_IA
I6557,Pakistan_Arkotkila_IA
I6561,Ukraine_MBA
I6564,Jordan_LBA
I6566,Jordan_LBA
I6567,Jordan_LBA
I6569,Jordan_LBA
I6570,Jordan_LBA
I6571,Jordan_LBA
I6572,Jordan_LBA
I6609,Spain_C
I0519,England_N
I0520,England_N
I2792,Croatia_Vucedol
I2683,Turkey_EBA
I3122,Italy_Sicily_EBA
I3123,Italy_Sicily_EBA
I3124,Italy_Sicily_EBA
I3125,Italy_Sicily_MBA_o2
I3728,Taiwan_Hanben_IA
I3736,Taiwan_Hanben_IA
I4062,Italy_Sicily_MN
I4065,Italy_Sicily_MN
I4241,Iran_HajjiFiruz_C_o
I4243,Iran_BA_HajjiFiruz
I6292,Pakistan_Loebanr_IA
I6294,Russia_MBA_Poltavka
I6349,Mongolia_EIA_SlabGrave_1
I6351,Mongolia_LBA_CenterWest_4
I6352,Mongolia_EIA_SlabGrave_1
I6353,Mongolia_EIA_SlabGrave_1
I6356,Mongolia_EIA_Sagly_4
I6357,Mongolia_EIA_SlabGrave_1
I6358,Mongolia_East_N
I6359,Mongolia_EIA_SlabGrave_1
I6361,Mongolia_EBA_Ulgii_1
I6362,Mongolia_LBA_CenterWest_5
I6364,Mongolia_EIA_2
I6459,Jordan_LBA
I6460,Jordan_LBA
I0518,England_N
I2786,Hungary_EBA_BellBeaker
I3614,Taiwan_Hanben_IA
I3615,Taiwan_Hanben_IA
I3617,Taiwan_Hanben_IA
I3618,Taiwan_Hanben_IA
I3619,Taiwan_Hanben_IA
I3620,Taiwan_Hanben_IA
I3707,Jordan_LBA
I3708,Greece_Peloponnese_N
I3727,Taiwan_Hanben_IA
I3732,Taiwan_Hanben_IA
I3921,Vanuatu_1300BP
I3985,Jordan_LBA
I3986,Jordan_LBA_IA
I3987,Jordan_LBA
I3718,Ukraine_N
GoyetQ-2_udg,Belgium_UP_Magdalenian_udg
GoyetQ116-1_udg_published,Belgium_UP_GoyetQ116_1_published
I5383,England_LBA_lowEEF
I1701_published,Jordan_PPNB_published
I2335,Iran_C_TepeHissar_lc
I6767,England_Mesolithic
I5377,England_C_EBA
I2870,India_RoopkundB
I3387,Russia_Afanasievo
I2495,Turkey_EBA
I3616,Taiwan_Hanben_IA
I3705,Jordan_LBA
I3706,Jordan_LBA
I3709,Greece_Peloponnese_N
I3731,Taiwan_Hanben_IA
I3734,Taiwan_Hanben_IA
I3735,Taiwan_Hanben_IA
I4105,Vanuatu_150BP
I1069_published,Israel_Natufian_published
I1414_published,Jordan_PPNB_published
I1415_published,Jordan_PPNB_published
I1685_published,Israel_Natufian_contam_published
I1700_published,Jordan_PPNB_published
I3243,Spain_C_oSteppe
I1687_published,Israel_Natufian_published_contam
I1690_published,Israel_Natufian_published
I1392,France_BellBeaker_NoSteppe
I2337,Iran_C_TepeHissar
I2868,India_RoopkundA
I2328,Iran_HajjiFiruz_C
I1192,Russia_MN_Boisman_1d.rel.I1206
I1194,Russia_MN_Boisman
I2484,Austria_Krems1_2_twin.I2483
I2872,India_RoopkundA
I4582,Romania_IronGates_Mesolithic
I4063,Italy_Sicily_MN
I2323,Iran_HajjiFiruz_C_o
I2318,Greece_Peloponnese_N
I2871,India_RoopkundA
I2937,Greece_Peloponnese_N
I4607,Romania_IronGates_Mesolithic_published
I2499,Turkey_EBA
I2869,India_RoopkundB
I3443_published,Belize_MayahakCabPek_9300BP
I3726,Tanzania_Luxmanda_3000BP
I3920,Greece_Peloponnese_N
I2327,Iran_IA_HajjiFiruz
I3832,Israel_MLBA
I3997,Spain_EBA
I4660,Serbia_IronGates_Mesolithic
I4870,Serbia_IronGates_Mesolithic
I3982,Spain_Roman
I2718,USA_NM_Chaco
I2715,USA_NM_Chaco_mother.I2717_mother.I6215.with.different.father.sibling.I5597
I2719,USA_NM_Chaco
I2716,USA_NM_Chaco_1d.rel.I5419
I2717,USA_NM_Chaco
I6679,England_BellBeaker
I6680,England_BellBeaker_mediumEEF
I6669,Turkmenistan_C_Parkhai
I1842,Spain_C
I1845,Spain_C
I1846,Spain_C
I1978,Spain_C
I1970,Portugal_C
I6677,Czech_Baalberge
I6671,Turkmenistan_EBA_Parkhai
I3365,Turkmenistan_Gonur_BA_1_lc
I1979,Italy_North_BellBeaker_1
I3703,Jordan_LBA_IA
I1982,Spain_EBA
I6667,Turkmenistan_LBA_Parkhai_o
I6668,Turkmenistan_LBA_Parkhai
I6674,Turkmenistan_MBA_Parkhai
I6675,Turkmenistan_LBA_Sumbar
I6048,Russia_MLBA_Priobrazhenka_contam
MA969.SG,Estonia_CordedWare.SG_o2
MA971.SG,Estonia_CordedWare.SG
MA973.SG,Estonia_CordedWare.SG
MA974.SG,Estonia_N_CombCeramic.SG
MA975.SG,Estonia_N_CombCeramic.SG
ERS1790729.SG,Lebanon_MBA.SG
ERS1790730.SG,Lebanon_MBA.SG
ERS1790731.SG,Lebanon_MBA.SG
ERS1790732.SG,Lebanon_MBA.SG
ERS1790733.SG,Lebanon_MBA.SG
Ofnet_published_d,Germany_Ofnet_published_lc
LesCloseaux13_published_d,France_LesCloseaux13_published_lc
HohleFels79_published_d,Germany_HohleFels79_published_lc
Cioclovina1_published_d,Romania_Cioclovina_published_lc
Brillenhohle_published_d,Germany_Brillenhohle_published_lc
Bockstein_published_d,Germany_Bockstein_published
GoyetQ376-19_published_d,Belgium_UP_GoyetQ376-19_published
HohleFels49_published_d,Germany_HohleFels49_published
Falkenstein_published_d,Germany_Falkenstein_published
Chaudardes1_published_d,France_Chaudardes_published
Ranchot88_published_d,France_Ranchot88_published
Sunghir1.SG,Russia_Sunghir1.SG
Sunghir2.SG,Russia_Sunghir2.SG
Sunghir3.SG,Russia_Sunghir3.SG
Sunghir4.SG,Russia_Sunghir4.SG
Sunghir6.SG,Russia_Sunghir_Medieval.SG
baa001.SG,South_Africa_1900BP.SG
bab001.SG,South_Africa_2000BP.SG
cha001.SG,South_Africa_400BP.SG
doo001.SG,South_Africa_2000BP_lc.SG
ela001.SG,South_Africa_400BP.SG
mfo001.SG,South_Africa_400BP.SG
new001.SG,South_Africa_400BP.SG
gun002.SG,Canary_Islands_Guanche.SG
gun005.SG,Canary_Islands_Guanche.SG
gun008.SG,Canary_Islands_Guanche.SG
gun011.SG,Canary_Islands_Guanche.SG
gun012.SG,Canary_Islands_Guanche.SG
I7158,Spain_Roman_lc
I7160_published,Spain_MLN_published_lc
I6932,Israel_MLBA_lc
I6925,Israel_MLBA_lc
I7026,Mongolia_EIA_Sagly_4_o_lc
I6924,Israel_MLBA
I6928,Israel_MLBA
I7002,Israel_MLBA
I6922,Israel_MLBA
I6947,India_RoopkundB
I7088,Argentina_ArroyoSeco2_7400BP_contam
I7028,Mongolia_EIA_Sagly_4
I6945,India_RoopkundA
I3584_published,Spain_Visigoth_Granada_published_contam
I0982,Russia_MLBA_Sintashta
I6923,Israel_MLBA
I7086,Argentina_ArroyoSeco2_7700BP
I7003,Israel_MLBA
I6943,India_RoopkundA
I6944,India_RoopkundA
I6946,India_RoopkundA
I7036,India_RoopkundA
I7162_published,Spain_EBA_Africa_published
I6938,India_RoopkundA
I6940,India_RoopkundC
I7035,India_RoopkundA
I6941,India_RoopkundA
I6942,India_RoopkundA
I6939,India_RoopkundB
I6198,Pakistan_Udegram_IA
I6934,India_RoopkundA
I6935,India_RoopkundB_oNearEast
I6937,India_RoopkundB
I6893,Pakistan_H_SaiduSharif_o2
I7060,Kazakhstan_MLBA_OyDzhaylau
I6888,Pakistan_Aligrama_IA
I6901,Pakistan_Udegram_IA
I6897,Pakistan_Udegram_IA
I6936,India_RoopkundB
I7029,Mongolia_EIA_Sagly_4
I6900,Pakistan_Udegram_IA
I6896,Pakistan_H_SaiduSharif
I7023,Mongolia_EIA_Sagly_4
I6890,Pakistan_H_Barikot
I6899,Pakistan_Udegram_IA
I7030,Mongolia_EIA_Sagly_4
I6891,Pakistan_H_SaiduSharif
I7021,Mongolia_East_N
I7032,Mongolia_EIA_SlabGrave_1
I7033,Mongolia_LBA_MongunTaiga_3
I7024,Mongolia_EIA_Sagly_4
I7027,Mongolia_EIA_Sagly_4
I6889,Pakistan_H_Barikot
I7022,Mongolia_EIA_Sagly_4
I7039,Mongolia_LBA_CenterWest_4
I1805,Pakistan_Medieval_Singoor
I1808,Pakistan_Medieval_Parwak
I1944,Iran_GanjDareh_N
I1945,Iran_GanjDareh_N
I1946,Iran_GanjDareh_N_father.I1947_father.I1952
I1947,Iran_GanjDareh_N
I1949,Iran_GanjDareh_N
I1954,Iran_GanjDareh_N
I1992,Pakistan_Udegram_IA_o
I1994,Pakistan_Udegram_IA
I2512,Iran_C_TepeHissar
I2918,Iran_C_TepeHissar
I4558,Spain_EBA_1d.rel.I4560
I4559,Spain_EBA
I4560,Spain_EBA
I4561,Spain_EBA
I5319,USA_AK_Ancient_Athabaskan_1100BP
I5320,USA_AK_Ancient_Athabaskan_1100BP_father.or.son.I5319
I5321,USA_AK_Ancient_Athabaskan_1100BP
I0937,Russia_MLBA_Sintashta
I0938,Russia_MLBA_Sintashta
I0939,Russia_MLBA_Sintashta
I0940,Russia_MLBA_Sintashta_1d.rel.I1055
I0942,Russia_MLBA_Sintashta
I0943,Russia_MLBA_Sintashta
I0945,Russia_Petrovka
I0946,Russia_Petrovka
I0980,Russia_MLBA_Sintashta_o1
I0983,Russia_MLBA_Sintashta_o1
I0984,Russia_MLBA_Sintashta
I0985,Russia_MLBA_Sintashta_1d.rel.I1084
I0986,Russia_MLBA_Sintashta
I0989,Russia_MLBA_Sintashta
I1003,Russia_MLBA_Sintashta
I1006,Russia_MLBA_Sintashta
I1007,Russia_MLBA_Sintashta_o1
I1008,Russia_MLBA_Sintashta
I1010,Russia_MLBA_Sintashta_brother.I1086
I1011,Russia_MLBA_Sintashta
I1013,Russia_MLBA_Sintashta
I1951,Iran_GanjDareh_N
I1952,Iran_GanjDareh_N_son.I1946_brother.I1947
I3809_published,Spain_NazariPeriod_Muslim_published
I4329,Spain_EBA_Mallorca
I4568,Kazakhstan_MLBA_Kairan
I0324,Peru_ElBrujo_EIP_1300BP
I4789,Kazakhstan_MLBA_OyDzhaylau
I6894,Pakistan_H_SaiduSharif
I7090,Argentina_ArroyoSeco2_7200BP
I1985,Pakistan_Udegram_IA
I3262,Pakistan_Udegram_IA_father.or.son.I1799_1d.rel.I1992
I1525,Russia_Uelen_OldBeringSea
I1526,Russia_UstBelaya_Angara
I0244,Russia_Potapovka_o1
I0232,Russia_Srubnaya
I0246,Russia_Potapovka
I0354,Russia_Srubnaya_o1
I0358,Russia_Srubnaya
I0359,Russia_Srubnaya
I0360,Russia_Srubnaya_1d.rel.I0354
I0361,Russia_Srubnaya
I0419,Russia_Potapovka_o2
I0421,Russia_Srubnaya_1d.rel.I0430
I0422,Russia_Srubnaya
I0424,Russia_Srubnaya
I0430,Russia_Srubnaya
I0431,Russia_Srubnaya
I0839,Portugal_C
I1061,Russia_MLBA_Sintashta
I1154,Israel_C
I7333,Russia_Ekven_OldBeringSea
I7341,Russia_Ekven_OldBeringSea
I7347,Russia_Ekven_OldBeringSea
I7349,Russia_Ekven_OldBeringSea
I7423_published,Spain_NazariPeriod_Muslim_o_published
I7424,Spain_NazariPeriod_Muslim
I7425,Spain_NazariPeriod_Muslim
I7426_published,Spain_NazariPeriod_Muslim_published_lc
I7458,Spain_Muslim_Almohade_lc
I7480,Russia_MLBA_Sintashta
I7489,Russia_Samara_EBA_Yamnaya
I7497,Spain_Muslim_Zira
I7499,Spain_Muslim_Zira
I7500,Spain_Muslim_Emirate
I7527,Iran_GanjDareh_N
I7549,Spain_MLN
I7550,Spain_MLN
I7588,Spain_C_contam
I7600,Spain_MLN
I7602,Spain_MLN
I7603,Spain_MLN
I7605,Spain_MLN
I7621,Russia_Ekven_OldBeringSea
I7643,Spain_MLN
I7644,Spain_MLN
I7646,Spain_MLN
I7670,Russia_MLBA_Potapovka
I7687,Portugal_LBA
I7688,Portugal_LBA
I7689,Portugal_EBA_lc
I7691,Portugal_EBA
I7692,Portugal_EBA
I7757,Russia_Uelen_OldBeringSea
I7759,Russia_UstBelaya_Angara
I7779,Russia_UstBelaya_Angara
I7780,Russia_UstBelaya_Angara
I7781,Russia_Medieval_UstBelaya_Angara
I7782,Russia_UstBelaya_Angara
I7647,Spain_MLN
I7645,Spain_MLN
I7547,Spain_MLN
I7587,Spain_C
I7601,Spain_MLN
I7348,Russia_Ekven_OldBeringSea
I7346,Russia_Ekven_OldBeringSea
I7606,Spain_MLN
I7331,Russia_Ekven_OldBeringSea
I7339,Russia_Ekven_OldBeringSea
I7335,Russia_UstBelaya_Angara
I7498,Spain_Muslim_Zira
I7671,Russia_MBA_Poltavka_o2
I7642,Spain_MLN
I7332,Russia_Ekven_OldBeringSea
I7457,Spain_Muslim_Almohade
I7604,Spain_MLN
I7340,Russia_Ekven_OldBeringSea
I7338,Russia_Ekven_OldBeringSea
I7334,Russia_Uelen_OldBeringSea_dup.I1524
I7343,Russia_Ekven_OldBeringSea
I7344,Russia_Ekven_OldBeringSea
I7337,Russia_Ekven_OldBeringSea
I7760,Russia_UstBelaya_Angara_contam
I7336,Russia_UstBelaya_Angara
I7342_d,Russia_Ekven_OldBeringSea_lc
I7672,Spain_Carolingian
I7673,Spain_Carolingian
I7674,Spain_Carolingian
I7675,Spain_Carolingian
I7676,Spain_Carolingian
I7679_published,Spain_MLN_published
Hum1.SG,Norway_Mesolithic.SG
Hum2.SG,Norway_Mesolithic.SG
SBj.SG,Sweden_Mesolithic.SG
SF11.SG,Sweden_Mesolithic_o.SG
SF12.SG,Sweden_Mesolithic.SG
SF9.SG,Sweden_Mesolithic.SG
Steigen.SG,Norway_N_HG.SG
USR1.SG,USA_Ancient_Beringian.SG
USR2.SG,USA_Ancient_Beringian.SG
FUT001,Vanuatu_1100BP
FUT002,Vanuatu_1200BP
FUT006,Vanuatu_1200BP
FUT007,Vanuatu_1200BP
LHA001,Tonga_800BP
MAI002,SolomonIslands_500BP
MAL001,Vanuatu_2200BP
MAL002,Vanuatu_2500BP
MAL004,Vanuatu_2600BP
MAL006,Vanuatu_2700BP_lc
MAL007,Vanuatu_2000BP
MAL008,Vanuatu_2200BP
TAN001,Vanuatu_200BP
TAN002,Vanuatu_2500BP
TAP002,French_Polynesia_200BP
TAP003,French_Polynesia_400BP
TAP004,French_Polynesia_200BP
TON001,Tonga_2500BP
TON002,Tonga_2500BP
Donkalnis1,Lithuania_EMN_Narva_o
Donkalnis4,Lithuania_Mesolithic
Donkalnis6,Lithuania_EMN_Narva
Donkalnis7,Lithuania_EMN_Narva
Gyvakarai1_10bp,Lithuania_LN
Kivisaare3,Estonia_EMN_Narva
Kivutkalns153,Latvia_BA
Kivutkalns164,Latvia_BA
Kivutkalns194,Latvia_BA
Kivutkalns19,Latvia_BA
Kivutkalns207,Latvia_BA
Kivutkalns209,Latvia_BA
Kivutkalns215,Latvia_BA
Kivutkalns222,Latvia_BA
Kivutkalns25,Latvia_BA
Kivutkalns42,Latvia_BA
Kretuonas1,Lithuania_EMN_Narva
Kretuonas2,Lithuania_EMN_Narva
Kretuonas4,Lithuania_EMN_Narva
Kretuonas5,Lithuania_EMN_Narva_twin.Kretuonas2
Kunila2,Estonia_CordedWare
Kvarlov5164,Sweden_TRB_MN
MotalaAA,Sweden_Motala_HG
Olsund,Sweden_LNBA
Plinkaigalis241,Lithuania_LN
Plinkaigalis242,Lithuania_LN
Popovo2,Russia_Popovo_HG
Spiginas1,Lithuania_EMN_Narva
Spiginas2,Lithuania_LN_o
Spiginas4,Lithuania_Mesolithic
Tamula1,Estonia_MN_CCC_1
Tamula3,Estonia_MN_CCC_2
Turlojiske1932,Lithuania_BA
Turlojiske1,Lithuania_BA
Turlojiske3,Lithuania_BA
Turlojiske5,Lithuania_BA
UzOO77,Russia_EHG
Veibri4,Estonia_EMN_Narva
I8970,Thailand_IA
I8974,Thailand_BA
I8977,Thailand_BA_lc
I8978,Thailand_LN_BA_lc
I2948_all,Vietnam_BA_all
I2947,Vietnam_N
I2948,Vietnam_BA
I4458,Thailand_BA
I4458_all,Thailand_BA_all
I0987,Russia_MLBA_Sintashta_contam
I2966_all,Malawi_LSA_Hora_8500BP_all
I0589,Tanzania_Zanzibar_1300BP
I2966,Malawi_LSA_Hora_8500BP
TAF009,Morocco_Iberomaurusian
TAF010,Morocco_Iberomaurusian
TAF011,Morocco_Iberomaurusian
TAF012,Morocco_Iberomaurusian_sibling.TAF011
TAF013,Morocco_Iberomaurusian
TAF014,Morocco_Iberomaurusian
TAF015,Morocco_Iberomaurusian
I10000,Pakistan_Loebanr_IA
I10001,Pakistan_Loebanr_IA
I10092,Israel_MLBA
I10093,Israel_MLBA
I10096,Israel_MLBA_lc
I10097,Israel_MLBA
I10099,Israel_MLBA
I10100,Israel_MLBA_o
I10101,Israel_MLBA
I10104,Israel_MLBA
I10106,Israel_MLBA
I10110,Kazakhstan_Shoendykol_MLBA_Fedorovo
I10111,Kazakhstan_Shoendykol_MLBA_Fedorovo
I10112,Kazakhstan_Shoendykol_MLBA_Fedorovo
I10126,Dominican_Andres_Archaic
I10140,Kazakhstan_MLBA_Aktogai
I10264,Israel_MLBA
I10265,Israel_MLBA
I10266,Israel_MLBA
I10267,Israel_MLBA_lc
I10268,Israel_MLBA
I10269,Israel_MLBA_lc
I10277,Spain_MLN
I10278,Spain_MLN
I10280,Spain_MLN
I10282_published,Spain_MLN_published_lc
I10283,Spain_MLN
I10284,Spain_MLN
I10285,Spain_MLN
I10286,Spain_MLN
I10361,Israel_MLBA_brother.I10359
I10364,Italy_Sardinia_LBA
I10365_published,Italy_Sardinia_MBA_published_o
I10366,Italy_Sardinia_IA_1
I10719,Kenya_PastoralN_Elmenteitan
I10939,Gibraltar_EBA
I10940,Gibraltar_EBA
I10941,Gibraltar_EBA
I10942,Gibraltar_EN
I10973,Vietnam_N_lc
I10974,Pakistan_Loebanr_IA
I11214,Russia_MLBA_Krasnoyarsk
I11442,Italy_Sicily_EBA
I11443,Italy_Sicily_EBA_o2
I11456_published,Iran_ShahrISokhta_BA2_published
I11459_published,Iran_ShahrISokhta_BA2_published
I11460_published,Iran_ShahrISokhta_BA2_published_contam_lc
I11461,Iran_BA1_ShahrISokhta_contam_lc
I11462,Iran_BA1_ShahrISokhta
I11466_published,Iran_ShahrISokhta_BA2_published
I11468,Iran_BA1_ShahrISokhta_1d.rel.I11483
I11469_published,Iran_BA1_ShahrISokhta_lc_published
I11471_published,Iran_ShahrISokhta_BA2_published_contam
I11472,Iran_ShahrISokhta_BA3
I11474,Iran_BA1_ShahrISokhta
I11476,Iran_BA1_ShahrISokhta
I11478,Iran_BA1_ShahrISokhta
I11479,Iran_BA1_ShahrISokhta
I11480_published,Iran_ShahrISokhta_BA2_published_contam
I11483,Iran_BA1_ShahrISokhta
I11488_published,Iran_ShahrISokhta_BA2_published_lc
I4785,Kazakhstan_MLBA_Myrzhyk_lc
I5762,Kazakhstan_MLBA_Kairan_lc
I6670,Turkmenistan_EBA_Parkhai_lc
I7177,Israel_MLBA_lc
I7594,Spain_MLN
I7595_published,Spain_MLN_1d.rel.I7594_published
I7597,Spain_MLN_o_contam_lc
I7598,Spain_MLN
I7714,Pakistan_H_Barikot
I7715,Pakistan_Barikot_Medieval_2
I7716,Pakistan_Medieval_RajaGira
I7717,Pakistan_H_SaiduSharif
I7718,Pakistan_H_SaiduSharif
I7719,Pakistan_H_SaiduSharif
I7720,Pakistan_H_SaiduSharif
I7721,Pakistan_H_SaiduSharif
I7722,Pakistan_H_SaiduSharif
I7723,Pakistan_H_SaiduSharif
I7796,Italy_Sicily_EBA
I7800,Italy_Sicily_EBA
I7807,Italy_Sicily_EBA
I7949,Czech_BA_Veterov_1
I7965,Dominican_CuevaJuana_Ceramic
I7966,Dominican_CuevaJuana_Ceramic
I7967,Dominican_CuevaJuana_Ceramic
I7968,Dominican_CuevaJuana_Ceramic
I7969,Dominican_LaUnion_Ceramic
I7970,Dominican_LaUnion_Ceramic
I7971,Dominican_LaUnion_Ceramic
I7973,Dominican_Macao_Ceramic
I7974,Dominican_Macao_Ceramic
I7976,Dominican_Macao_Ceramic_1.or.2d.rel.I7973
I8045,Portugal_MBA
I8048,Spain_C
I8071,Taiwan_Hanben_IA
I8074,Taiwan_Hanben_IA
I8075,Taiwan_Hanben_IA
I8076,Taiwan_Hanben_IA
I8078,Taiwan_Hanben_IA_1d.rel.I3735
I8080,Taiwan_Hanben_IA
I8081,Taiwan_Hanben_IA
I8118,Dominican_ElSoco_Ceramic
I8121,Dominican_ElSoco_Ceramic
I8122,Dominican_ElSoco_Ceramic
I8130,Spain_HG_lc
I8132,Spain_C_lc
I8136,Spain_EBA
I8141,Spain_C
I8144,Spain_EBA
I8145,Spain_NazariPeriod_LateMuslim
I8146,Spain_NazariPeriod_LateMuslim
I8147,Spain_NazariPeriod_LateMuslim
I8148,Spain_C
I8149,Spain_C
I8150,Spain_C
I8153,Spain_C
I8154,Spain_C
I8155_published,Spain_C_published_lc
I8156,Spain_C
I8157_published,Spain_C_published_lc
I8158,Spain_C
I8187,Israel_MLBA
I8188,Israel_MLBA_son.I8187
I8190,Pakistan_Udegram_IA
I8193,Pakistan_Gogdara_IA
I8194,Pakistan_Gogdara_IA
I8197,Spain_C
I8198,Spain_C
I8199,Spain_C
I8338,Spain_Roman_oAegean
I8339,Spain_Roman_oLocal
